id,probe,fixture,mime_types,ground_truth_extensions,ground_truth_filenames,review_status,format_validity,validator,identifiability,reproduction_method,declared_reproduction_tier,disk_sha_consistency,reproduction_verified,pinned_source_sha_verified,source_manifest_status,sha256,sha256_on_disk,evidence_status
sample-step,.step,tests/fixtures/sample.step,text/plain,.step,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.step,exact-byte,SHA256 match,not-executed,True,excluded,cfa52db7eab6fe6a73986a87aff8702d24431bdb7da6382afdd94234deb3f648,cfa52db7eab6fe6a73986a87aff8702d24431bdb7da6382afdd94234deb3f648,missing
sample-stg,.stg,tests/fixtures/sample.stg,application/octet-stream,.stg,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,8ca442cc4162904c889f9c02f30eabb5916da4e31af4f774b79af7e37e20b4db,8ca442cc4162904c889f9c02f30eabb5916da4e31af4f774b79af7e37e20b4db,missing
sample-stp,.stp,tests/fixtures/sample.stp,text/plain,.stp,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.stp,exact-byte,SHA256 match,not-executed,True,excluded,cfa52db7eab6fe6a73986a87aff8702d24431bdb7da6382afdd94234deb3f648,cfa52db7eab6fe6a73986a87aff8702d24431bdb7da6382afdd94234deb3f648,missing
sample-svelte,.svelte,tests/fixtures/sample.svelte,text/html,.svelte,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.svelte,exact-byte,SHA256 match,not-executed,True,excluded,503d54086712a9cb83c4250f9a4eea3fea4f647cdcb4ed77c68f36477900068a,503d54086712a9cb83c4250f9a4eea3fea4f647cdcb4ed77c68f36477900068a,missing
sample-tab,.tab,tests/fixtures/sample.tab,text/plain,.tab,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/gis/sample.tab,exact-byte,SHA256 match,not-executed,True,excluded,98ddb14eb3e2342e3d0deee6467495bdfa7d77fd7f8db58abfa365fa1845e788,98ddb14eb3e2342e3d0deee6467495bdfa7d77fd7f8db58abfa365fa1845e788,missing
sample-topojson,.topojson,tests/fixtures/sample.topojson,application/json,.topojson,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/gis/sample.topojson,exact-byte,SHA256 match,not-executed,True,excluded,cb3336155293ad96f12a110df61f00fe55f7d493da2faf17a64ef2507f8f25dd,cb3336155293ad96f12a110df61f00fe55f7d493da2faf17a64ef2507f8f25dd,missing
sample-tta,.tta,tests/fixtures/sample.tta,application/octet-stream,.tta,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/audio/sample.tta,exact-byte,SHA256 match,not-executed,True,excluded,4ce7bf7e92540c784f146aad4a8c2d2c1d75f0ebc02d6233c3cda67c904366e9,4ce7bf7e92540c784f146aad4a8c2d2c1d75f0ebc02d6233c3cda67c904366e9,missing
sample-usdz,.usdz,tests/fixtures/sample.usdz,application/zip,.usdz,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.usdz,exact-byte,SHA256 match,not-executed,True,excluded,0278676f20cfe7d5dad837bdeb1bdc2cc3eaf193bceadfa832fe465b53304120,0278676f20cfe7d5dad837bdeb1bdc2cc3eaf193bceadfa832fe465b53304120,missing
sample-vcf,.vcf,tests/fixtures/sample.vcf,text/vcard,.vcf,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/email/sample.vcf,exact-byte,SHA256 match,not-executed,True,excluded,e7530ba5d29032fa783fda5b1e0363eea53ed5d161096746f8c2ae4589982f85,e7530ba5d29032fa783fda5b1e0363eea53ed5d161096746f8c2ae4589982f85,missing
sample-vob,.vob,tests/fixtures/sample.vob,video/mpeg,.vob,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/video/sample.vob,exact-byte,SHA256 match,not-executed,True,excluded,be62ecae2bf1a443fe58c657cce5d967840caec9a21dc51729051867b475290b,be62ecae2bf1a443fe58c657cce5d967840caec9a21dc51729051867b475290b,missing
sample-vox,.vox,tests/fixtures/sample.vox,application/octet-stream,.vox,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.vox,exact-byte,SHA256 match,not-executed,True,excluded,b2d87721a52ac71c55d75a28225b10ec50ff848d988179ac96b664c5a191bd27,b2d87721a52ac71c55d75a28225b10ec50ff848d988179ac96b664c5a191bd27,missing
sample-vsix,.vsix,tests/fixtures/sample.vsix,application/zip,.vsix,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.vsix,exact-byte,SHA256 match,not-executed,True,excluded,4eff8143a451c645c3c839bdc59eaf4e5cea3edf6495118d9093b526b5b07a06,4eff8143a451c645c3c839bdc59eaf4e5cea3edf6495118d9093b526b5b07a06,missing
sample-vtk,.vtk,tests/fixtures/sample.vtk,text/plain,.vtk,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.vtk,exact-byte,SHA256 match,not-executed,True,excluded,01a6deaa6e9205b66b15616ddc96746eaddc30c4b08a6534c9078a67bf4bf313,01a6deaa6e9205b66b15616ddc96746eaddc30c4b08a6534c9078a67bf4bf313,missing
sample-vtp,.vtp,tests/fixtures/sample.vtp,text/xml,.vtp,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.vtp,exact-byte,SHA256 match,not-executed,True,excluded,9ea124ee2065e7b6e584531a9730cec4694751487b5c072431c2d726b9eef52f,9ea124ee2065e7b6e584531a9730cec4694751487b5c072431c2d726b9eef52f,missing
sample-war,.war,tests/fixtures/sample.war,application/zip,.war,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.war,exact-byte,SHA256 match,not-executed,True,excluded,7123b10466277a262a1b438cfc57a9da8a796b5569a8b0f23f860b213d88530d,7123b10466277a262a1b438cfc57a9da8a796b5569a8b0f23f860b213d88530d,missing
sample-wb1,.wb1,tests/fixtures/sample.wb1,application/vnd.lotus-1-2-3,.wb1,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,e3c930e93668bbe614e7b32ae81ffc0851e5e5f76c07091fa96a59579a1f0f96,e3c930e93668bbe614e7b32ae81ffc0851e5e5f76c07091fa96a59579a1f0f96,missing
sample-wb2,.wb2,tests/fixtures/sample.wb2,application/vnd.lotus-1-2-3,.wb2,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,64273c74942b0b7456bc8f7da3828311d07f2acf08e9ab756e07dda549a9b569,64273c74942b0b7456bc8f7da3828311d07f2acf08e9ab756e07dda549a9b569,missing
sample-wb3,.wb3,tests/fixtures/sample.wb3,application/vnd.ms-office,.wb3,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,2eaae498fe99c65ff7caac2617164b380d22fe8e9be7a29e2d0249368454d381,2eaae498fe99c65ff7caac2617164b380d22fe8e9be7a29e2d0249368454d381,missing
sample-whl,.whl,tests/fixtures/sample.whl,application/zip,.whl,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.whl,exact-byte,SHA256 match,not-executed,True,excluded,d5d77d2adc4e628905bb569f33f7964591d874479dcdcb3a787c0e9e804eba6f,d5d77d2adc4e628905bb569f33f7964591d874479dcdcb3a787c0e9e804eba6f,missing
sample-wk1,.wk1,tests/fixtures/sample.wk1,application/vnd.lotus-1-2-3,.wk1,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,08280f2d38c48f332a011b59f61c0775c747c6f4175de845c7bde0d3ccec5a6a,08280f2d38c48f332a011b59f61c0775c747c6f4175de845c7bde0d3ccec5a6a,missing
sample-wk3,.wk3,tests/fixtures/sample.wk3,application/vnd.lotus-1-2-3,.wk3,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,9741c1393cf98ff660d7faf50f12143608c5a5d662280163bdd1d82c03b7c6a0,9741c1393cf98ff660d7faf50f12143608c5a5d662280163bdd1d82c03b7c6a0,missing
sample-wk4,.wk4,tests/fixtures/sample.wk4,application/vnd.lotus-1-2-3,.wk4,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,74292e226bc1897865b5098357a216ea12c5c71e06a0b1076f43f7e309d00992,74292e226bc1897865b5098357a216ea12c5c71e06a0b1076f43f7e309d00992,missing
sample-wks,.wks,tests/fixtures/sample.wks,application/vnd.lotus-1-2-3,.wks,,excluded,needs_review,pending,,Downloaded from openpreserve/format-corpus (CC0),unclassified,SHA256 match,not-executed,not-applicable,excluded,e84776961e4ef26fe8935f99917655a7d8c706c4d1a57796092b70422add5f3f,e84776961e4ef26fe8935f99917655a7d8c706c4d1a57796092b70422add5f3f,missing
sample-wkt,.wkt,tests/fixtures/sample.wkt,text/plain,.wkt,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/gis/sample.wkt,exact-byte,SHA256 match,not-executed,True,excluded,93f8ed2f567f0cf150e5b41968dd8729bd3f420bc2362decf5bea335a6e2df99,93f8ed2f567f0cf150e5b41968dd8729bd3f420bc2362decf5bea335a6e2df99,missing
sample-wpd,.wpd,tests/fixtures/sample.wpd,application/octet-stream,.wpd,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,3417815c24d7227a1dd3fc5b95cb3e84f895a1e608a58432cb5ffcaebb4cae90,3417815c24d7227a1dd3fc5b95cb3e84f895a1e608a58432cb5ffcaebb4cae90,missing
sample-wps,.wps,tests/fixtures/sample.wps,application/cdfv2,.wps,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/documents/sample.wps,exact-byte,SHA256 match,not-executed,True,excluded,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,missing
sample-wq1,.wq1,tests/fixtures/sample.wq1,application/vnd.lotus-1-2-3,.wq1,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,bcdf381d95199eaa717b07173a2b629be6fa942ee7590c2115df846d3d66d622,bcdf381d95199eaa717b07173a2b629be6fa942ee7590c2115df846d3d66d622,missing
sample-wq2,.wq2,tests/fixtures/sample.wq2,application/vnd.lotus-1-2-3,.wq2,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,ea3cf944fbf83cc2ab74fc4fd57d3c3915408f60e0b312a478f8b29a1a7942c1,ea3cf944fbf83cc2ab74fc4fd57d3c3915408f60e0b312a478f8b29a1a7942c1,missing
sample-wri,.wri,tests/fixtures/sample.wri,application/msword,.wri,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,815a6317bfe9c8fb75bd114a2b96d4a23b57c641fd6fbd49b8498f80f362ebdb,815a6317bfe9c8fb75bd114a2b96d4a23b57c641fd6fbd49b8498f80f362ebdb,missing
sample-wrl,.wrl,tests/fixtures/sample.wrl,model/vrml,.wrl,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.wrl,exact-byte,SHA256 match,not-executed,True,excluded,d0864098a0771c90080c96e16e980e3bdd19067364571efa33fa96d1d8d98661,d0864098a0771c90080c96e16e980e3bdd19067364571efa33fa96d1d8d98661,missing
sample-x3d,.x3d,tests/fixtures/sample.x3d,model/x3d+xml,.x3d,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.x3d,exact-byte,SHA256 match,not-executed,True,excluded,cfa3cabfb91756e1fefd23865b1dbc35e81f018b22e05502ca93322ec453238b,cfa3cabfb91756e1fefd23865b1dbc35e81f018b22e05502ca93322ec453238b,missing
sample-x3dv,.x3dv,tests/fixtures/sample.x3dv,text/plain,.x3dv,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.x3dv,exact-byte,SHA256 match,not-executed,True,excluded,45ea0deb74b7874a9a2ade869133f8d84156b6b03d373475425b220d4c5ac67b,45ea0deb74b7874a9a2ade869133f8d84156b6b03d373475425b220d4c5ac67b,missing
sample-x3f,.x3f,tests/fixtures/sample.x3f,image/x-x3f,.x3f,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/images/sample.x3f,exact-byte,SHA256 match,not-executed,True,excluded,57bce9b4be08b751fe645942707511719fb381c046c469d6f7a464b14a78acc4,57bce9b4be08b751fe645942707511719fb381c046c469d6f7a464b14a78acc4,missing
sample-xlt,.xlt,tests/fixtures/sample.xlt,application/cdfv2,.xlt,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/spreadsheets/sample.xlt,exact-byte,SHA256 match,not-executed,True,excluded,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,missing
sample-xltx,.xltx,tests/fixtures/sample.xltx,application/zip,.xltx,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/spreadsheets/sample.xltx,exact-byte,SHA256 match,not-executed,True,excluded,df59b0da486ea1f4bf77ae19502886a1058b744824e3b4fece5349ddfaf35d2a,df59b0da486ea1f4bf77ae19502886a1058b744824e3b4fece5349ddfaf35d2a,missing
sample-xps,.xps,tests/fixtures/sample.xps,application/zip,.xps,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/documents/sample.xps,exact-byte,SHA256 match,not-executed,True,excluded,a497d40c9a57fb9664306cf731d4971acc65ddf3c438338f5d85eb8f116df8fc,a497d40c9a57fb9664306cf731d4971acc65ddf3c438338f5d85eb8f116df8fc,missing
sample-xyz,.xyz,tests/fixtures/sample.xyz,text/plain,.xyz,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.xyz,exact-byte,SHA256 match,not-executed,True,excluded,25a2f43b4320b7f878ba70bbe6b2518d33e1aeef952020d99931515c33809555,25a2f43b4320b7f878ba70bbe6b2518d33e1aeef952020d99931515c33809555,missing
sample-7z,.7z,tests/fixtures/sample.7z,application/x-7z-compressed,.7z,,verified,verified,py7zr,,generated:scripts.generators; tier=pinned-sha-roundtrip,pinned-sha-roundtrip,SHA256 match,not-executed,not-applicable,verified,a4cf06a4d0a9a1571d0d3343aaa3f70680a6f6401507cd5d83d5637f08715eac,a4cf06a4d0a9a1571d0d3343aaa3f70680a6f6401507cd5d83d5637f08715eac,complete
sample-avif,.avif,tests/fixtures/sample.avif,image/avif,.avif,,verified,verified,isobmff-box-walk,,generated:scripts.generators; tier=pinned-sha-roundtrip,pinned-sha-roundtrip,SHA256 match,not-executed,not-applicable,verified,649a65b6567cda005216faae82af5ff233004d1ce98a60082c577dcb147ad6ff,649a65b6567cda005216faae82af5ff233004d1ce98a60082c577dcb147ad6ff,complete
sample-pcap,.pcap,tests/fixtures/sample.pcap,application/vnd.tcpdump.pcap,.pcap,,verified,verified,pcap-header-parse,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,verified,df7dfcfc975b4d3def140276b27d904dddf07255c8fa1e7a72bb4ff0be504970,df7dfcfc975b4d3def140276b27d904dddf07255c8fa1e7a72bb4ff0be504970,complete
sample-sqlite,.sqlite,tests/fixtures/sample.sqlite,application/vnd.sqlite3,.sqlite; .sqlite3,,verified,verified,sqlite3-integrity-check,,generated:scripts.generators; tier=pinned-sha-roundtrip,pinned-sha-roundtrip,SHA256 match,not-executed,not-applicable,verified,aaaf395db88cfcdcd66ffdff597fab7b52c5424d4c67e3e06dbe0c32a3ec5669,aaaf395db88cfcdcd66ffdff597fab7b52c5424d4c67e3e06dbe0c32a3ec5669,complete
sample-sqlite3,.sqlite3,tests/fixtures/sample.sqlite3,application/vnd.sqlite3,.sqlite; .sqlite3,,verified,verified,sqlite3-integrity-check,,generated:scripts.generators; tier=pinned-sha-roundtrip,pinned-sha-roundtrip,SHA256 match,not-executed,not-applicable,verified,aaaf395db88cfcdcd66ffdff597fab7b52c5424d4c67e3e06dbe0c32a3ec5669,aaaf395db88cfcdcd66ffdff597fab7b52c5424d4c67e3e06dbe0c32a3ec5669,complete
sample-zip,.zip,tests/fixtures/sample.zip,application/zip,.zip,,verified,verified,stdlib-zipfile-testzip,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,verified,b40fa01ecb935e1d2e383935acc0e2ff5dd66fb2705ea83523ec86352a54834f,b40fa01ecb935e1d2e383935acc0e2ff5dd66fb2705ea83523ec86352a54834f,complete
sample-parquet,.parquet,tests/fixtures/sample.parquet,application/vnd.apache.parquet,.parquet,,verified,verified,pyarrow.parquet.read_table,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,verified,b8f2a7fe0358bde0c961bcbffdfe2498b73b43a7b3a0e0edb358cf08060be129,b8f2a7fe0358bde0c961bcbffdfe2498b73b43a7b3a0e0edb358cf08060be129,complete
sample-db,.db,tests/fixtures/sample.db,application/vnd.sqlite3,.db,,excluded,verified,sqlite3-integrity-check,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,verified,aaaf395db88cfcdcd66ffdff597fab7b52c5424d4c67e3e06dbe0c32a3ec5669,aaaf395db88cfcdcd66ffdff597fab7b52c5424d4c67e3e06dbe0c32a3ec5669,complete
sample-gz,.gz,tests/fixtures/sample.gz,application/gzip,.gz,,verified,verified,gzip-decompress-roundtrip,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,verified,5e4fd9f7e93b32fd70fda5d0132c5aa26a5dd9c6178d2b76e9bc5ed0518946fb,5e4fd9f7e93b32fd70fda5d0132c5aa26a5dd9c6178d2b76e9bc5ed0518946fb,complete
sample-gzip,.gzip,tests/fixtures/sample.gzip,application/gzip,.gz,,excluded,verified,gzip-decompress-roundtrip,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,verified,3c992f52cbe1c011f1f152cf8d2767cc3afd9940798c559f9bb24d23d12cd51f,3c992f52cbe1c011f1f152cf8d2767cc3afd9940798c559f9bb24d23d12cd51f,complete
sample-avro,.avro,tests/fixtures/sample.avro,application/avro,.avro,,excluded,verified,fastavro.reader,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,55331521dbc51b7e41fed3da3f475c9b3862560eb28bfe9a17a9a5592867279a,55331521dbc51b7e41fed3da3f475c9b3862560eb28bfe9a17a9a5592867279a,complete
sample-ahk,.ahk,tests/fixtures/sample.ahk,text/plain,.ahk,,verified,verified,manual-syntax-review/AutoHotkey-v1-docs,distinctive,generated:scripts.generators.code_formats.CodeFormatGenerator._ahk; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,verified,a4646270dfb8633cb0a46f2c32eed6f056dcd4f624443c095bd9d0b0703b23cb,a4646270dfb8633cb0a46f2c32eed6f056dcd4f624443c095bd9d0b0703b23cb,complete
sample-macho,.macho,tests/fixtures/sample.macho,application/octet-stream,.macho,,excluded,missing,,,Generated by ExecutableGenerator,unclassified,SHA256 match,not-executed,not-applicable,excluded,3c04ad5895601bd33c422397269e5ee8bb265d4c643fc811fbb0d3f41a9526d5,3c04ad5895601bd33c422397269e5ee8bb265d4c643fc811fbb0d3f41a9526d5,missing
sample-squashfs,.squashfs,tests/fixtures/sample.squashfs,application/x-squashfs,.squashfs,,verified,verified,w3_validate.py:squashfs-unsquashfs,generic-container,generated:scripts.generators.ArchiveGenerator._create_snap; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,verified,5637affc9954069411fa9db430a3341845e3df2d9ddd36a9074a6b1787de683f,5637affc9954069411fa9db430a3341845e3df2d9ddd36a9074a6b1787de683f,complete
